MQ2,MQ3,MQ5,MQ6,MQ7,MQ8,MQ135,label,timestamp
269.81,565.72,227.45,112.71,26.7,518.48,204.83,Perfume,2024-01-01 03:02:34
324.1,310.35,162.23,185.03,13.33,313.22,306.09,Perfume,2024-01-01 03:02:36
169.33,174.77,162.44,116.88,5.85,177.76,71.21,No Gas,2024-01-01 03:02:38
704.11,306.72,237.64,613.91,69.43,411.51,359.83,Combined,2024-01-01 03:02:40
224.81,67.46,105.21,80.71,4.64,442.47,29.67,No Gas,2024-01-01 03:02:42
772.07,281.58,91.64,122.75,50.68,351.07,108.53,Smoke,2024-01-01 03:02:44
392.81,421.58,140.22,156.39,11.96,400.87,332.84,Perfume,2024-01-01 03:02:46
175.05,394.09,203.26,95.92,15.32,209.67,128.19,Perfume,2024-01-01 03:02:48
836.73,275.82,350.41,223.44,51.98,882.75,209.2,Combined,2024-01-01 03:02:50
242.62,102.83,211.53,221.66,12.02,357.48,60.73,No Gas,2024-01-01 03:02:52
295.48,706.22,299.83,112.25,5.38,327.27,215.91,Perfume,2024-01-01 03:02:54
425.52,377.92,108.7,111.59,10.18,341.82,169.76,Perfume,2024-01-01 03:02:56
423.76,289.97,409.82,285.12,56.04,708.31,207.91,Combined,2024-01-01 03:02:58
173.75,196.02,137.31,114.26,15.08,198.4,35.26,No Gas,2024-01-01 03:03:00
312.38,368.05,110.79,240.75,5.04,411.75,277.12,Perfume,2024-01-01 03:03:02
772.81,325.13,112.41,173.11,41.58,592.8,221.68,Smoke,2024-01-01 03:03:04
248.17,110.84,253.75,132.05,14.97,390.26,38.19,No Gas,2024-01-01 03:03:06
724.19,85.29,205.55,320.98,53.72,313.66,296.75,Smoke,2024-01-01 03:03:08
104.89,168.25,200.77,126.98,10.57,256.6,70.42,No Gas,2024-01-01 03:03:10
673.46,213.95,221.98,265.46,56.98,675.78,327.35,Smoke,2024-01-01 03:03:12
860.26,399.85,467.7,247.67,60.33,440.89,256.4,Combined,2024-01-01 03:03:14
616.25,257.3,211.66,227.16,75.56,515.02,138.22,Smoke,2024-01-01 03:03:16
108.09,130.95,112.59,239.24,23.24,227.35,127.53,Perfume,2024-01-01 03:03:18
498.24,220.07,222.52,152.8,96.57,616.37,222.83,Smoke,2024-01-01 03:03:20
254.93,115.97,157.01,172.5,20.21,188.59,68.87,No Gas,2024-01-01 03:03:22
176.72,129.42,149.94,180.46,9.9,377.2,116.59,No Gas,2024-01-01 03:03:24
692.37,193.85,115.25,218.81,67.19,300.14,89.65,Smoke,2024-01-01 03:03:26
194.67,120.51,232.13,217.58,20.92,219.97,41.51,No Gas,2024-01-01 03:03:28
136.92,75.78,129.7,90.34,10.15,331.43,37.29,No Gas,2024-01-01 03:03:30
805.36,185.71,156.39,95.25,48.52,816.62,155.71,Smoke,2024-01-01 03:03:32
242.54,180.59,232.49,166.68,19.51,244.99,97.09,No Gas,2024-01-01 03:03:34
268.09,118.86,227.41,125.2,8.91,224.67,93.22,No Gas,2024-01-01 03:03:36
1023.94,112.44,362.02,182.07,68.17,560.94,119.69,Smoke,2024-01-01 03:03:38
124.43,97.05,232.47,194.01,21.53,335.37,95.74,No Gas,2024-01-01 03:03:40
781.38,311.57,141.54,420.0,67.09,369.03,257.25,Combined,2024-01-01 03:03:42
783.62,203.85,276.57,373.8,28.51,774.17,198.79,Combined,2024-01-01 03:03:44
141.5,546.02,66.12,184.38,19.71,311.64,115.52,Perfume,2024-01-01 03:03:46
174.78,65.05,149.53,209.71,15.8,338.22,94.66,No Gas,2024-01-01 03:03:48
462.29,531.34,128.79,150.8,20.29,311.45,104.29,Perfume,2024-01-01 03:03:50
803.48,134.49,188.35,286.94,32.2,233.28,194.19,Combined,2024-01-01 03:03:52
196.51,461.76,300.14,118.25,17.31,171.67,139.15,Perfume,2024-01-01 03:03:54
190.09,171.2,77.97,162.2,5.29,237.7,103.04,No Gas,2024-01-01 03:03:56
198.62,408.37,91.87,176.48,13.97,372.81,331.4,Perfume,2024-01-01 03:03:58
1058.69,140.48,429.91,262.1,25.79,370.49,266.54,Combined,2024-01-01 03:04:00
796.08,200.91,174.51,168.94,23.36,356.14,147.84,Smoke,2024-01-01 03:04:02
183.88,549.45,137.87,91.42,17.04,435.5,399.41,Perfume,2024-01-01 03:04:04
335.09,195.5,154.05,294.34,48.24,200.63,103.31,Smoke,2024-01-01 03:04:06
470.84,93.17,191.8,204.02,44.29,587.3,252.89,Smoke,2024-01-01 03:04:08
212.05,92.27,141.8,184.28,14.78,273.36,102.75,No Gas,2024-01-01 03:04:10
290.9,409.25,183.5,87.39,24.1,270.84,466.27,Perfume,2024-01-01 03:04:12
242.01,84.79,164.17,103.92,16.3,173.65,70.88,No Gas,2024-01-01 03:04:14
802.5,133.16,258.36,105.83,78.78,308.36,216.0,Smoke,2024-01-01 03:04:16
158.01,121.41,100.76,199.35,11.84,211.98,98.74,No Gas,2024-01-01 03:04:18
506.65,154.51,209.64,220.89,78.04,270.56,103.05,Smoke,2024-01-01 03:04:20
113.53,121.4,90.09,78.64,12.88,322.15,45.83,No Gas,2024-01-01 03:04:22
267.07,257.02,243.99,97.51,25.46,324.93,252.35,Perfume,2024-01-01 03:04:24
144.47,232.64,110.68,219.26,19.97,123.08,269.34,Perfume,2024-01-01 03:04:26
342.93,57.21,150.36,107.62,14.12,313.22,51.1,No Gas,2024-01-01 03:04:28
182.63,127.64,116.58,182.59,23.0,205.58,137.06,No Gas,2024-01-01 03:04:30
169.3,119.91,148.94,121.73,20.14,243.98,121.74,No Gas,2024-01-01 03:04:32
310.75,267.14,410.79,69.45,30.22,620.15,202.42,Combined,2024-01-01 03:04:34
354.75,145.87,279.76,148.54,39.17,648.94,210.08,Smoke,2024-01-01 03:04:36
1072.31,100.98,87.12,92.58,68.93,365.15,134.37,Smoke,2024-01-01 03:04:38
231.8,119.01,212.33,137.36,22.0,256.76,89.84,No Gas,2024-01-01 03:04:40
391.22,439.98,152.18,234.97,24.39,343.35,376.85,Perfume,2024-01-01 03:04:42
991.84,359.39,401.63,138.35,101.61,584.92,129.26,Combined,2024-01-01 03:04:44
390.83,261.66,355.09,142.45,99.75,422.81,233.43,Combined,2024-01-01 03:04:46
433.03,311.1,147.54,95.27,12.81,231.22,222.87,Perfume,2024-01-01 03:04:48
273.32,43.7,237.94,173.84,8.53,347.4,67.54,No Gas,2024-01-01 03:04:50
141.06,94.22,209.69,164.63,10.37,124.29,65.3,No Gas,2024-01-01 03:04:52
221.35,54.87,281.01,133.53,14.34,297.73,48.4,No Gas,2024-01-01 03:04:54
173.18,123.54,258.31,120.69,26.39,130.84,97.95,No Gas,2024-01-01 03:04:56
193.77,109.08,188.55,181.48,21.23,149.1,67.55,No Gas,2024-01-01 03:04:58
217.04,86.42,80.16,120.98,22.18,264.47,113.62,No Gas,2024-01-01 03:05:00
249.51,52.29,211.37,95.66,10.3,317.77,84.19,No Gas,2024-01-01 03:05:02
437.52,94.63,537.12,337.13,46.02,378.91,155.12,Combined,2024-01-01 03:05:04
264.07,244.91,119.48,123.18,9.07,186.55,144.87,Perfume,2024-01-01 03:05:06
1353.19,327.7,157.78,170.43,63.06,152.62,143.92,Combined,2024-01-01 03:05:08
261.33,388.89,118.36,73.46,5.55,171.01,201.15,Perfume,2024-01-01 03:05:10
331.32,207.75,186.25,90.94,10.78,356.87,53.5,No Gas,2024-01-01 03:05:12
149.13,364.97,69.38,205.64,15.18,272.8,170.96,Perfume,2024-01-01 03:05:14
266.63,85.05,163.31,142.07,12.55,187.04,33.32,No Gas,2024-01-01 03:05:16
245.0,159.22,144.0,268.84,22.43,216.31,223.35,Perfume,2024-01-01 03:05:18
248.95,51.92,192.61,233.44,23.75,197.37,113.89,No Gas,2024-01-01 03:05:20
965.01,452.55,635.82,157.86,64.68,656.68,226.43,Combined,2024-01-01 03:05:22
146.3,70.7,101.03,94.81,10.29,137.78,71.67,No Gas,2024-01-01 03:05:24
122.42,203.47,161.16,79.02,18.17,153.58,79.35,No Gas,2024-01-01 03:05:26
959.36,154.19,570.38,250.68,62.67,602.39,119.51,Combined,2024-01-01 03:05:28
195.48,167.07,211.29,127.03,24.67,370.93,64.0,No Gas,2024-01-01 03:05:30
149.33,313.15,254.17,62.19,15.18,342.3,322.81,Perfume,2024-01-01 03:05:32
267.74,282.64,103.79,76.08,14.18,379.67,250.82,Perfume,2024-01-01 03:05:34
1044.4,278.2,194.46,259.7,38.37,646.85,462.56,Combined,2024-01-01 03:05:36
984.41,181.19,166.85,563.54,85.93,1300.98,68.7,Combined,2024-01-01 03:05:38
866.95,221.97,198.02,331.7,64.25,906.94,189.85,Combined,2024-01-01 03:05:40
191.56,152.14,207.93,161.24,6.62,332.48,59.57,No Gas,2024-01-01 03:05:42
426.28,112.89,123.49,189.54,21.24,857.92,384.98,Combined,2024-01-01 03:05:44
286.7,240.95,142.89,96.98,18.79,113.82,376.62,Perfume,2024-01-01 03:05:46
336.44,412.76,105.11,156.13,14.31,285.92,124.38,Perfume,2024-01-01 03:05:48
204.05,152.02,179.73,103.05,16.96,126.06,95.87,No Gas,2024-01-01 03:05:50
152.32,643.76,89.83,179.89,14.96,209.82,150.0,Perfume,2024-01-01 03:05:52
1245.05,378.85,351.97,274.62,24.69,1018.34,196.47,Combined,2024-01-01 03:05:54
519.79,156.59,373.14,225.63,19.7,310.07,172.02,Combined,2024-01-01 03:05:56
353.7,312.83,217.39,176.56,112.34,865.57,95.04,Smoke,2024-01-01 03:05:58
231.21,174.79,188.6,164.73,16.8,502.66,59.39,No Gas,2024-01-01 03:06:00
160.22,83.14,216.09,191.65,13.84,312.54,37.07,No Gas,2024-01-01 03:06:02
566.31,562.57,402.22,145.46,96.97,491.17,104.95,Combined,2024-01-01 03:06:04
225.81,184.02,243.68,202.57,8.85,165.92,243.7,Perfume,2024-01-01 03:06:06
430.62,234.65,137.54,158.92,21.98,672.23,207.71,Smoke,2024-01-01 03:06:08
126.26,219.59,168.66,218.23,17.26,137.32,121.24,No Gas,2024-01-01 03:06:10
986.08,155.88,370.13,227.17,25.09,277.78,152.28,Smoke,2024-01-01 03:06:12
1090.63,236.36,260.64,108.07,29.99,438.48,251.85,Smoke,2024-01-01 03:06:14
895.87,343.53,349.88,351.62,34.87,639.32,267.12,Combined,2024-01-01 03:06:16
220.97,307.09,239.23,143.31,15.28,176.17,443.13,Perfume,2024-01-01 03:06:18
188.52,52.46,198.69,215.25,5.91,222.35,93.69,No Gas,2024-01-01 03:06:20
298.04,259.22,210.48,111.29,44.25,410.52,210.94,Smoke,2024-01-01 03:06:22
216.69,189.77,234.29,194.59,6.09,120.3,35.16,No Gas,2024-01-01 03:06:24
866.35,771.7,400.45,217.96,59.14,130.14,183.75,Combined,2024-01-01 03:06:26
236.32,57.97,80.32,95.95,6.05,215.34,49.28,No Gas,2024-01-01 03:06:28
853.05,188.58,243.42,263.62,20.61,313.4,129.42,Smoke,2024-01-01 03:06:30
176.45,135.09,107.52,218.45,13.09,216.23,105.93,No Gas,2024-01-01 03:06:32
251.81,416.24,142.91,94.34,6.13,108.41,371.68,Perfume,2024-01-01 03:06:34
399.54,549.12,251.78,52.36,9.13,153.55,198.53,Perfume,2024-01-01 03:06:36
168.79,301.58,263.56,166.25,17.78,371.5,208.44,Perfume,2024-01-01 03:06:38
191.53,93.85,96.21,158.39,16.17,275.05,85.68,No Gas,2024-01-01 03:06:40
228.14,152.72,120.41,144.75,23.54,317.08,40.14,No Gas,2024-01-01 03:06:42
207.88,95.16,137.86,212.55,12.56,226.54,43.3,No Gas,2024-01-01 03:06:44
133.05,287.59,210.99,237.83,6.99,220.63,175.83,Perfume,2024-01-01 03:06:46
202.27,197.21,216.27,116.83,9.44,292.56,39.7,No Gas,2024-01-01 03:06:48
1333.91,179.7,268.52,108.73,52.21,664.9,60.16,Smoke,2024-01-01 03:06:50
1203.47,329.15,208.66,261.45,34.1,1013.44,218.37,Combined,2024-01-01 03:06:52
326.15,422.78,451.75,208.13,19.73,592.29,305.09,Combined,2024-01-01 03:06:54
411.17,109.48,313.61,195.35,30.22,867.8,70.78,Smoke,2024-01-01 03:06:56
685.59,191.95,211.84,313.92,63.01,859.74,224.31,Smoke,2024-01-01 03:06:58
171.71,182.99,162.97,116.1,16.53,295.55,68.62,No Gas,2024-01-01 03:07:00
238.79,390.17,167.49,125.06,20.25,215.4,510.98,Perfume,2024-01-01 03:07:02
172.98,546.16,306.19,111.76,72.67,1161.95,242.88,Combined,2024-01-01 03:07:04
128.7,60.32,155.88,241.42,11.46,348.5,71.66,No Gas,2024-01-01 03:07:06
1477.77,161.36,255.14,250.54,50.97,194.21,253.16,Smoke,2024-01-01 03:07:08
1192.73,165.53,243.97,373.22,81.67,656.17,211.99,Combined,2024-01-01 03:07:10
1087.76,149.21,194.59,258.3,47.52,569.76,238.57,Combined,2024-01-01 03:07:12
246.78,50.05,215.03,115.82,8.09,367.86,49.07,No Gas,2024-01-01 03:07:14
1044.85,178.29,381.23,208.87,57.4,542.66,246.91,Smoke,2024-01-01 03:07:16
212.2,97.13,105.65,236.05,22.33,333.33,93.68,No Gas,2024-01-01 03:07:18
138.01,128.17,171.02,50.37,22.73,125.32,41.38,No Gas,2024-01-01 03:07:20
402.37,584.64,329.36,183.69,47.84,372.75,244.02,Combined,2024-01-01 03:07:22
510.51,348.86,294.76,181.38,68.67,876.66,404.7,Combined,2024-01-01 03:07:24
289.48,203.93,206.85,201.5,9.57,243.98,294.2,Perfume,2024-01-01 03:07:26
254.98,148.68,238.74,128.81,12.94,147.96,52.85,No Gas,2024-01-01 03:07:28
925.04,445.69,494.18,181.06,60.53,310.06,162.66,Combined,2024-01-01 03:07:30
832.18,274.6,125.27,147.13,82.66,479.31,291.09,Smoke,2024-01-01 03:07:32
235.58,66.16,231.73,128.87,25.37,96.18,46.83,No Gas,2024-01-01 03:07:34
518.76,200.88,351.44,153.33,58.01,209.02,151.19,Smoke,2024-01-01 03:07:36
188.56,107.02,111.82,222.33,28.57,299.48,80.52,No Gas,2024-01-01 03:07:38
163.92,475.87,156.12,102.65,19.83,218.91,322.38,Perfume,2024-01-01 03:07:40
640.64,53.05,134.13,239.68,19.88,761.14,288.66,Smoke,2024-01-01 03:07:42
266.99,97.93,286.59,147.98,12.56,284.78,65.84,No Gas,2024-01-01 03:07:44
214.91,95.61,102.58,113.75,4.97,246.82,79.66,No Gas,2024-01-01 03:07:46
257.57,82.46,226.73,108.52,12.64,155.92,87.72,No Gas,2024-01-01 03:07:48
149.55,127.52,209.85,149.89,20.68,289.94,33.61,No Gas,2024-01-01 03:07:50
243.02,286.1,447.95,171.7,72.01,695.94,142.11,Smoke,2024-01-01 03:07:52
1002.31,151.09,271.71,176.13,54.25,341.25,218.93,Combined,2024-01-01 03:07:54
275.33,123.16,160.47,79.34,6.47,373.42,85.16,No Gas,2024-01-01 03:07:56
102.5,158.36,112.43,123.05,20.63,198.94,34.39,No Gas,2024-01-01 03:07:58
876.24,117.6,260.96,164.24,109.89,377.71,312.25,Smoke,2024-01-01 03:08:00
955.95,554.8,392.23,319.07,22.64,610.08,130.01,Combined,2024-01-01 03:08:02
187.38,184.73,103.18,166.7,12.68,296.61,47.36,No Gas,2024-01-01 03:08:04
251.06,200.92,139.99,64.63,22.9,310.49,101.03,No Gas,2024-01-01 03:08:06
964.25,238.7,191.25,106.38,106.2,263.12,134.7,Smoke,2024-01-01 03:08:08
133.25,72.33,240.04,194.9,25.21,228.3,123.18,No Gas,2024-01-01 03:08:10
310.74,144.97,155.64,144.49,17.39,207.95,42.24,No Gas,2024-01-01 03:08:12
153.86,371.42,182.39,125.73,22.01,309.0,289.81,Perfume,2024-01-01 03:08:14
126.45,372.52,204.69,132.91,9.29,538.34,586.39,Perfume,2024-01-01 03:08:16
686.42,75.27,259.37,309.63,54.8,527.63,99.47,Smoke,2024-01-01 03:08:18
107.87,271.67,119.86,167.04,25.25,284.45,358.21,Perfume,2024-01-01 03:08:20
259.74,124.76,97.81,207.8,28.5,243.86,73.96,Perfume,2024-01-01 03:08:22
208.39,211.58,289.68,252.82,9.07,251.09,79.95,No Gas,2024-01-01 03:08:24
217.98,156.79,268.0,101.65,5.08,257.54,65.11,No Gas,2024-01-01 03:08:26
111.0,52.43,96.37,157.0,7.87,293.95,35.68,No Gas,2024-01-01 03:08:28
150.45,137.65,193.51,84.81,5.71,254.49,71.05,No Gas,2024-01-01 03:08:30
382.16,477.0,108.12,199.22,16.65,106.8,216.98,Perfume,2024-01-01 03:08:32
454.05,331.56,375.87,186.47,72.24,1278.57,191.43,Combined,2024-01-01 03:08:34
1302.29,159.42,253.64,396.63,34.08,466.95,153.3,Combined,2024-01-01 03:08:36
313.33,454.82,252.82,283.72,14.86,512.86,173.15,Perfume,2024-01-01 03:08:38
227.51,194.39,99.44,87.84,12.06,159.25,109.1,No Gas,2024-01-01 03:08:40
185.9,66.98,257.26,165.06,9.78,217.57,86.96,No Gas,2024-01-01 03:08:42
1298.26,367.07,307.96,403.67,42.17,699.04,239.02,Combined,2024-01-01 03:08:44
661.08,72.15,458.9,240.76,67.46,183.51,166.7,Smoke,2024-01-01 03:08:46
246.26,134.74,220.53,187.93,21.72,195.31,326.23,Perfume,2024-01-01 03:08:48
194.55,359.1,122.49,245.54,9.34,359.0,404.77,Perfume,2024-01-01 03:08:50
181.65,293.7,306.92,123.3,10.75,286.62,164.31,Perfume,2024-01-01 03:08:52
528.21,204.06,397.92,174.34,89.2,910.31,444.52,Combined,2024-01-01 03:08:54
274.94,82.96,86.52,190.48,20.49,91.96,34.14,No Gas,2024-01-01 03:08:56
109.64,307.46,141.81,153.8,19.1,349.69,69.92,Perfume,2024-01-01 03:08:58
1140.75,248.62,381.88,257.12,46.34,862.87,194.45,Combined,2024-01-01 03:09:00
211.04,105.22,85.54,169.3,23.95,248.62,89.37,No Gas,2024-01-01 03:09:02
259.88,231.58,123.37,131.13,17.83,89.82,68.34,Perfume,2024-01-01 03:09:04
261.37,141.83,144.26,103.11,15.91,282.35,68.99,No Gas,2024-01-01 03:09:06
955.44,620.74,263.86,211.83,99.51,277.9,437.21,Combined,2024-01-01 03:09:08
262.63,149.14,132.61,123.21,11.11,282.52,96.18,No Gas,2024-01-01 03:09:10
547.03,86.25,101.54,117.85,44.25,222.64,117.39,Smoke,2024-01-01 03:09:12
154.05,207.48,168.86,178.09,20.92,160.56,105.93,No Gas,2024-01-01 03:09:14
331.3,616.73,140.37,87.87,5.46,184.65,98.34,Perfume,2024-01-01 03:09:16
186.14,177.84,131.97,212.78,9.65,322.35,75.7,No Gas,2024-01-01 03:09:18
307.68,139.69,146.2,222.73,23.95,379.55,87.94,No Gas,2024-01-01 03:09:20
415.49,164.46,282.34,127.88,64.11,145.67,248.52,Smoke,2024-01-01 03:09:22
812.6,305.84,266.32,379.85,35.14,686.99,382.85,Combined,2024-01-01 03:09:24
218.47,104.61,170.07,114.75,6.04,267.88,86.07,No Gas,2024-01-01 03:09:26
190.65,162.98,107.75,122.2,14.34,253.57,50.75,No Gas,2024-01-01 03:09:28
288.42,619.16,277.83,166.65,25.52,290.05,277.19,Perfume,2024-01-01 03:09:30
584.31,76.27,235.49,281.93,38.32,686.47,83.59,Smoke,2024-01-01 03:09:32
366.64,128.18,400.42,123.51,34.72,323.77,270.84,Combined,2024-01-01 03:09:34
82.66,133.74,156.67,214.79,7.62,310.25,128.66,No Gas,2024-01-01 03:09:36
251.71,360.59,129.92,130.83,17.65,114.88,434.59,Perfume,2024-01-01 03:09:38
232.12,161.5,122.44,135.79,11.9,413.98,99.52,No Gas,2024-01-01 03:09:40
199.84,155.25,184.36,155.69,14.98,309.71,47.64,No Gas,2024-01-01 03:09:42
83.35,186.87,165.14,104.73,19.3,321.71,371.46,Perfume,2024-01-01 03:09:44
687.83,249.75,150.03,200.0,15.5,459.82,316.38,Smoke,2024-01-01 03:09:46
175.82,408.63,342.35,167.36,6.43,201.37,324.71,Perfume,2024-01-01 03:09:48
252.31,125.95,105.55,106.84,17.0,166.32,120.98,No Gas,2024-01-01 03:09:50
1055.14,210.05,174.43,391.0,73.13,464.84,178.28,Smoke,2024-01-01 03:09:52
1322.75,127.58,68.46,284.76,82.54,499.88,117.77,Smoke,2024-01-01 03:09:54
794.88,506.14,525.56,482.45,35.51,862.29,313.22,Combined,2024-01-01 03:09:56
275.01,177.75,159.9,236.15,18.22,284.4,76.54,No Gas,2024-01-01 03:09:58
209.03,84.39,108.47,120.91,25.04,207.95,34.35,No Gas,2024-01-01 03:10:00
277.09,90.88,225.52,68.16,12.64,258.61,49.51,No Gas,2024-01-01 03:10:02
351.73,153.99,141.25,199.59,59.39,925.85,95.96,Smoke,2024-01-01 03:10:04
142.45,65.13,136.27,180.63,9.02,106.49,94.79,No Gas,2024-01-01 03:10:06
1105.75,168.57,217.18,314.97,63.17,829.62,173.89,Combined,2024-01-01 03:10:08
163.03,149.54,108.52,129.76,5.07,133.03,66.41,No Gas,2024-01-01 03:10:10
1044.72,174.62,285.86,413.9,64.25,464.95,210.83,Combined,2024-01-01 03:10:12
107.19,70.51,228.44,91.84,7.09,305.39,80.97,No Gas,2024-01-01 03:10:14
212.54,270.23,202.02,204.64,5.04,373.75,202.59,Perfume,2024-01-01 03:10:16
1001.68,409.78,323.56,128.0,27.01,1026.45,122.92,Combined,2024-01-01 03:10:18
164.89,142.23,152.63,156.03,21.66,300.39,103.97,No Gas,2024-01-01 03:10:20
757.33,447.18,245.92,295.51,85.39,296.5,118.85,Combined,2024-01-01 03:10:22
1096.21,82.22,167.18,310.36,96.62,943.46,177.22,Smoke,2024-01-01 03:10:24
325.33,533.9,486.71,111.65,19.25,568.06,142.27,Combined,2024-01-01 03:10:26
168.27,408.97,154.01,139.05,20.69,151.45,271.23,Perfume,2024-01-01 03:10:28
189.47,112.09,98.63,162.48,25.52,214.39,60.43,No Gas,2024-01-01 03:10:30
106.32,70.15,111.35,77.96,10.1,133.01,77.73,No Gas,2024-01-01 03:10:32
135.06,95.94,103.76,192.57,18.51,282.48,46.96,No Gas,2024-01-01 03:10:34
304.04,154.89,96.43,87.28,13.37,93.98,106.24,No Gas,2024-01-01 03:10:36
266.51,234.64,189.03,196.59,24.95,389.99,69.21,No Gas,2024-01-01 03:10:38
254.85,96.52,263.9,86.93,19.04,173.87,61.91,No Gas,2024-01-01 03:10:40
552.97,168.15,204.09,225.45,26.41,211.03,117.52,Smoke,2024-01-01 03:10:42
311.65,583.75,222.27,197.13,5.59,278.07,198.62,Perfume,2024-01-01 03:10:44
119.6,141.95,78.69,180.46,21.42,108.89,78.48,No Gas,2024-01-01 03:10:46
169.71,80.05,109.54,93.6,13.26,225.28,41.07,No Gas,2024-01-01 03:10:48
154.35,311.68,254.75,147.47,23.46,391.13,291.31,Perfume,2024-01-01 03:10:50
223.23,160.51,156.28,80.58,13.12,330.73,83.33,No Gas,2024-01-01 03:10:52
206.98,131.98,167.31,137.59,19.43,200.92,84.41,No Gas,2024-01-01 03:10:54
146.0,179.77,165.45,111.44,22.69,265.64,53.02,No Gas,2024-01-01 03:10:56
239.67,518.13,213.91,191.76,31.91,864.56,242.23,Combined,2024-01-01 03:10:58
547.67,387.95,619.72,198.03,36.15,452.21,296.97,Combined,2024-01-01 03:11:00
192.82,195.4,197.46,61.82,18.0,217.71,39.23,No Gas,2024-01-01 03:11:02
245.45,323.9,160.85,223.27,15.25,354.02,157.51,Perfume,2024-01-01 03:11:04
874.25,242.76,307.43,159.58,41.88,592.2,272.98,Smoke,2024-01-01 03:11:06
283.61,315.71,113.83,131.9,15.01,225.26,354.4,Perfume,2024-01-01 03:11:08
245.36,346.01,136.73,193.51,19.69,367.73,413.8,Perfume,2024-01-01 03:11:10
354.64,387.24,109.51,61.1,10.04,462.2,147.89,Perfume,2024-01-01 03:11:12
266.23,172.37,124.19,108.47,17.34,325.74,52.64,No Gas,2024-01-01 03:11:14
124.7,104.27,267.85,219.72,8.36,265.88,28.89,No Gas,2024-01-01 03:11:16
508.95,255.29,338.22,184.04,42.49,747.22,259.59,Smoke,2024-01-01 03:11:18
797.38,375.95,154.77,119.28,57.52,1130.89,272.24,Combined,2024-01-01 03:11:20
637.08,256.77,411.42,196.16,61.99,152.08,236.37,Smoke,2024-01-01 03:11:22
677.24,370.41,282.09,314.22,85.01,700.35,97.16,Combined,2024-01-01 03:11:24
311.89,169.13,498.24,274.08,24.42,564.34,282.27,Combined,2024-01-01 03:11:26
228.41,47.17,184.82,168.21,25.61,266.15,33.9,No Gas,2024-01-01 03:11:28
234.04,548.57,112.05,126.1,12.08,113.02,260.1,Perfume,2024-01-01 03:11:30
231.52,311.88,152.13,94.78,17.66,169.68,215.9,Perfume,2024-01-01 03:11:32
1175.82,237.84,265.46,382.09,75.51,575.59,176.54,Combined,2024-01-01 03:11:34
1126.06,373.55,125.11,274.15,48.96,1358.44,249.82,Combined,2024-01-01 03:11:36
259.96,133.17,199.55,309.98,15.35,108.1,291.86,Perfume,2024-01-01 03:11:38
287.41,186.07,241.66,127.23,18.76,168.65,89.76,No Gas,2024-01-01 03:11:40
132.64,474.26,127.17,143.6,19.67,288.58,276.95,Perfume,2024-01-01 03:11:42
185.82,134.97,236.06,78.18,21.34,374.59,60.64,No Gas,2024-01-01 03:11:44
178.66,465.02,91.85,155.53,24.29,259.92,117.15,Perfume,2024-01-01 03:11:46
1077.15,277.64,632.82,204.75,31.91,281.18,94.28,Combined,2024-01-01 03:11:48
107.12,130.58,234.29,119.8,16.1,348.73,115.63,No Gas,2024-01-01 03:11:50
310.77,531.91,236.1,72.96,20.68,287.82,368.94,Perfume,2024-01-01 03:11:52
811.61,201.97,295.3,230.28,51.44,688.71,215.82,Smoke,2024-01-01 03:11:54
393.58,149.1,305.25,154.98,106.86,373.63,107.43,Smoke,2024-01-01 03:11:56
123.35,99.3,188.66,251.2,16.13,380.17,100.99,No Gas,2024-01-01 03:11:58
155.95,154.34,159.96,172.0,19.09,248.85,364.62,Perfume,2024-01-01 03:12:00
644.67,138.53,194.29,93.7,73.4,251.69,132.39,Combined,2024-01-01 03:12:02
779.35,214.79,376.65,199.85,27.22,443.14,200.95,Combined,2024-01-01 03:12:04
151.8,122.75,152.04,152.73,17.3,214.15,75.3,No Gas,2024-01-01 03:12:06
276.51,417.25,302.48,183.72,26.3,468.17,366.37,Combined,2024-01-01 03:12:08
146.63,230.1,117.99,134.43,15.76,302.67,377.86,Perfume,2024-01-01 03:12:10
245.47,141.4,152.14,115.37,13.77,379.8,89.74,No Gas,2024-01-01 03:12:12
284.51,146.04,242.41,144.33,17.23,135.15,103.06,No Gas,2024-01-01 03:12:14
242.44,90.43,69.94,76.81,15.68,215.92,82.01,No Gas,2024-01-01 03:12:16
1117.71,279.58,390.06,268.12,46.26,781.31,234.31,Combined,2024-01-01 03:12:18
161.83,273.09,190.11,151.95,8.74,141.83,321.04,Perfume,2024-01-01 03:12:20
145.02,269.12,130.15,140.91,22.74,432.67,369.96,Perfume,2024-01-01 03:12:22
230.24,187.2,83.48,74.38,22.65,184.58,112.57,No Gas,2024-01-01 03:12:24
234.86,292.09,239.89,105.72,16.32,185.86,404.8,Perfume,2024-01-01 03:12:26
136.92,179.96,135.03,147.29,11.37,257.36,74.72,No Gas,2024-01-01 03:12:28
132.14,100.91,109.62,185.06,14.28,273.77,73.64,No Gas,2024-01-01 03:12:30
294.54,690.15,111.51,128.86,10.77,313.68,480.79,Perfume,2024-01-01 03:12:32
198.34,71.99,175.13,159.39,22.25,459.49,118.47,No Gas,2024-01-01 03:12:34
1504.95,163.58,300.23,289.46,131.64,475.63,265.45,Combined,2024-01-01 03:12:36
329.61,207.01,78.19,168.2,26.17,240.03,97.64,No Gas,2024-01-01 03:12:38
